Issuer_Name,Issuer_Location,Issuer_Sector,Interest_Rate,Credit_Rating,Credit_Rating_Numeric,ESG_Score,Market_Demand,Inflation_Rate,Government_Support,Project_Risk,Liquidity,Currency_Risk,Issuer_Reputation,Bond_Price
SPAREBANK 1 HALLINGDAL VALDRES,Norway,Financials - Consumer Finance,3.8421793453999147,BBB,4,90.27161646499931,62.52512310962079,0.8378276880476621,6.866504233540373,1.5311344577219843,4.287514083413543,3.418653467552695,56.69993406028354,99.2051062621174
SPAREBANK 1 HELGELAND,Norway,Financials - Banking,2.4147200050163393,AAA,1,88.00804648950796,115.55099718461126,3.301962255537852,8.413567713051986,2.6927042430520762,8.698123658139231,1.1420922841596792,54.42595262815338,106.13291498150906
SPAREBANK 1 NORDMOERE,Norway,Financials - Banking,2.056707466461333,B,6,57.69499523468868,53.97971273356526,1.050738882065438,4.148476065605458,5.90589657738585,4.489554374782375,2.1150722312088135,95.40769716137515,93.92121602021348
SPAREBANK 1 NORD-NORGE,Norway,Financials - Banking,2.1696744334307123,AA,2,57.462473487073694,109.7682335523459,1.258297579853492,7.678609231258553,6.1017857623664185,9.792482787019853,2.786725323582334,76.77541944822488,103.47369378778141
SPAREBANK 1 OSTFOLD AKERSHUS,Norway,Financials - Banking,4.94442303681226,BBB,4,63.40871838724567,136.9695884851634,1.7199095806549112,0.40509172941321836,1.5397412974382907,9.598343813988768,4.44296247311646,92.89004686412953,102.24845343857443
SPAREBANK 1 Ã˜STLANDET,Norway,Financials - Banking,0.6804913613561712,B,6,68.05373631705186,139.08321482896335,1.6494934056773773,1.2291118254224498,7.937174257852123,3.2913670555608032,1.6303525116356166,52.90755602832006,97.90637948574985
SPAREBANK 1 RINGERIKE HADELAND,Norway,Financials - Banking,4.401641732551019,AAA,1,70.42277907042413,94.90377603699616,2.883988677193667,2.0307059292006215,7.85202867912825,8.859236704168032,0.6677913293174176,76.32578082608151,99.32719934376608
SPAREBANK 1 SMN,Norway,Financials - Banking,3.1040393385757703,A,3,83.98486084166726,95.93036882130738,1.868950461652887,4.019519246152195,2.373177042038911,8.476113742156492,2.446361129488041,76.97132572881182,101.4829188905241
SPAREBANK 1 SOROST-NORGE,Norway,Financials - Banking,2.4737693863531574,A,3,52.83402160829177,57.696918300801734,1.0123047800100107,8.457448783257632,2.8866630267546043,2.1068039732756283,3.7336080084203105,93.0351016271075,98.63234020901595
SPAREBANK 1 SR-BANK ASA,Norway,Financials - Banking,3.7636594718681144,AA,2,51.73363521130332,117.07650254430358,1.3016296864582224,3.462660507879305,9.37987865459497,6.242904007832697,0.5492987852636672,54.88049991148537,99.8965422970386
SPAREBANKEN MORE,Finland,Financials - Banking,2.6900102364111627,BBB,4,69.59552814719545,132.12594203728455,2.027340155562566,6.546211935154629,8.25671445979478,0.7268231558981486,2.123417458484802,62.022278183795464,101.57805162906479
SPAREBANKEN OEST BOLIGKREDITT AS,Norway,Financials - Banking,4.430404571367473,BBB,4,84.85818460689902,74.4655054604713,0.9423617522784047,7.093142948034834,6.977970330625238,8.367107205834616,0.08892570631241714,70.32691569435066,100.40971828716542
SPAREBANKEN SOER BOLIGKREDITT AS,Norway,Financials - Banking,4.553158388050663,BBB,4,59.67176714782413,92.13008816333647,2.3349670269380423,5.861823540883414,0.8223322151060053,1.7454588350349654,0.16779590823625568,93.2920737709971,101.04816480502521
SPAREBANKEN SOGN OG FJORDANE,Norway,Financials - Banking,2.397744170930549,B,6,82.0752240628126,133.88393367652702,2.197241919653438,3.572419681701362,4.182640809025758,0.7081470138576451,2.414766816083328,96.94416575352835,101.38877831437946
SPAREBANKEN SOR,Norway,Financials - Banking,1.7457250875577321,AA,2,62.991406897014976,137.7120467662288,2.644106949146773,5.770533417135443,5.593018720768271,4.002190955388112,1.490986490754647,99.63623097968139,104.69701211042778
SPAREBANKEN VEST,Norway,Financials - Banking,3.16557647867013,BBB,4,94.30430544067582,74.3179980264226,3.313113846138103,3.422655927897462,1.8741128798377693,5.769221385996435,4.225536495027061,97.95967432292608,98.32200961346683
SPAREBANKEN VEST BOLIGKREDITT AS,Norway,Financials - Consumer Finance,4.605635055275109,B,6,94.78449721333082,105.05706345413643,3.236763683303467,0.8387373855201208,4.482265821082246,8.54916958559771,3.0107715306322715,50.297087792217724,97.09559732003501
SPARKASSE HANNOVER,Germany,Financials - Banking,1.4479798505254995,A,3,64.86436021406632,69.24931506358271,3.338226854206494,9.928039781860145,6.0102587748869,9.742425255217364,2.2696648087149516,52.3854170726936,99.2407023676931
SPCG PCL,Thailand,Corporate - Utilities,3.3033496260356725,AAA,1,61.49968769816203,60.18787641395566,1.2341467910711028,1.271824536325109,3.273766801153992,4.394925125698636,2.0396768552714817,57.38034095787943,95.69794712214664
SPDB FINANCIAL LEASING CO LTD,China (mainland),Financials - Commercial Finance,3.3420209904163425,B,6,70.56519860331156,141.11205013919576,0.8946959199180639,0.7234838383605735,7.809448189504872,0.6044692298527021,2.4862274009478162,67.44310483851365,98.50872852502971
SPECIALFASTIGHETER SVERIGE AB,Sweden,SSA - Agencies,3.7990086008687642,A,3,62.026579259007434,132.0507504232109,1.4068301014893456,8.78530749207156,8.404495816388055,7.4911557902587065,0.2021941560633067,91.49590154934793,105.97391921221433
SR-BOLIGKREDITT AS,Norway,Financials - Financial services,1.0920545830726691,A,3,83.61919216458517,126.00349018031739,3.185255518298944,3.018346608928951,3.2360946943407076,5.651732562239374,4.4639667821033,94.63280976677402,102.04623716491011
SRI TRANG GLOVES THAILAND PCL,Thailand,Corporate - Industrials,3.7212123410693985,AAA,1,91.30323422741428,54.87663188131404,3.4161604238704646,6.502969740735076,8.386571544924571,4.478913448444631,4.9915157786697915,59.34172031472915,96.61778551544649
SSANGYONG C&E CO LTD,Korea,Corporate - Materials,4.5906463429953845,A,3,83.65460654556085,134.37287927102574,3.077974853211428,3.2900572966223285,1.0357656610301502,3.0926887879218965,0.9074356242934933,80.98320758098544,104.27706918124937
SSB BOLIGKREDITT AS,Norway,Financials - Banking,1.3085739899160889,AA,2,91.21752236246748,93.80440759053837,0.8300531633826308,3.9145427079447117,8.377290986226564,5.023985278435356,0.6019148238730987,95.86809925326384,101.03886959177457
SSE PLC,United Kingdom,Corporate - Utilities,1.5689449621574494,AAA,1,69.84960811037371,84.23951232958596,3.3422839941793794,2.621129720167965,1.527504316676166,3.3867960445703096,0.7178873172429762,73.18658679656605,99.03244503604242
STADSHYPOTEK AB,Sweden,Financials - Banking,4.871277923187378,A,3,57.815848535443045,104.64763610253765,1.770074082052358,3.430440057930102,0.8292715250972604,7.570118677473603,3.305135291171836,55.1771785976392,100.50475675688577
STANDARD BANK GROUP LTD,South Africa,Financials - Banking,1.314396287192704,BB,5,86.89754736987962,59.13532427235558,0.527930872287061,4.107004005865431,6.417754044410112,5.438936964926411,3.3072041922538737,72.89068250423125,95.43891871953774
STANDARD BANK NAMIBIA LTD,Namibia,Financials - Banking,4.344732920163106,B,6,68.0237252570777,125.66465493523988,1.827181222244581,7.204160690923429,4.719373657552943,8.768477741541119,4.239620811392054,68.78974511440286,102.42890754682952
STANGASTADEN AB,Sweden,Financials - Real estate,2.7152503540161566,A,3,83.56354126145663,108.2435076888296,0.6382075090264028,5.115361942347918,9.078906004128328,5.435439146494421,3.7591319421312663,78.88289980330035,100.99534646529136
STAR ENERGY GEOTHERMAL DARAJAT II / STAR ENERGY GEOTHERMAL SALAK,Bermuda,Corporate - Utilities,1.6125398348142967,AA,2,63.53219709908828,68.65900968731675,2.131633763483353,9.43565217156977,3.631891960908492,2.3826241333993003,2.2484483668466986,71.93293422035518,100.20940564404768
STAR ENERGY GEOTHERMAL WAYANG WINDU LTD,Virgin Islands,Corporate - Utilities,4.4183745557263014,BBB,4,54.06148174033363,68.82321997690457,1.515662082311154,0.4188039383877551,2.8715226343762867,8.510918822321445,3.064276807826594,50.8672963426859,94.1523795933308
STARTS PROCEED INVESTMENT CORP,Japan,Financials - Real estate,2.5038736475119947,A,3,99.62908977438818,68.42486515726742,1.9203048007821462,5.030683226320281,5.0073490614419836,5.5721904493004395,3.4414233518400392,99.69988667068355,99.4039321878898
STATE GRID EUROPE DEVELOPMENT 2014 PLC,United Kingdom,Corporate - Utilities,2.8166780926836057,BBB,4,57.81007539652997,55.700238755193396,2.3395110822293512,5.842247888317181,4.559461857686613,2.0684103814356125,2.563682351426126,77.17701188652855,95.22920539915893
STATE OF CONNECTICUT,United States,SSA - Quasi-sovereigns,2.1165501622989455,BB,5,99.42104969817404,108.77984493716848,3.106403287453461,9.20196986074274,3.4442804621718826,6.235078099562221,2.3782549222581832,73.68153777423048,103.81916448733054
STATE OF THE NETHERLANDS (THE),Netherlands,SSA - Sovereigns,3.1682788314571733,A,3,98.86399662832235,134.0348177588508,2.4857047294157857,0.49158523621427586,6.9374129869832855,3.5771676494242755,3.2254872282132663,97.73086857520269,101.52930698173068
STATKRAFT AS,Norway,Corporate - Utilities,1.2358574266326023,AAA,1,89.69090519540198,51.74982139873886,1.802146605434542,5.73499584935216,7.595618339139083,8.444056122920658,2.787372744878269,57.79301837935385,97.47868326259388
STATNETT SF,Norway,Corporate - Utilities,2.259866914932923,BBB,4,82.97114810409988,54.90046449712735,2.958283561011095,8.53629928527957,8.529839690301365,4.5329973864654285,3.2197115266795517,59.46188012726241,96.04073216181948
STAVMAT EPITOANYAG KERESKEDELMI ZRT,Hungary,Corporate - Materials,4.862355450508794,BB,5,78.89035251255423,107.27702766869459,3.2167464127193965,2.4192772811923655,9.728566047103428,7.264413581074168,3.0642738698168195,90.40073745313917,97.60412624441099
STEDIN HOLDING N.V.,Netherlands,Corporate - Utilities,1.6616004471550738,AAA,1,93.30507726889174,131.94956853860523,0.8592798992965917,8.762923485239375,2.6665619213250444,0.9553620763623716,3.5959828025682734,63.04155400125044,107.57159565224556
STELLANTIS NV,Netherlands,Corporate - Consumer Discretionary,3.4553149904358147,AAA,1,64.4719760809744,82.67388905686336,2.0957989326583744,0.19043409274291823,7.160934824899615,3.9602434630234615,3.2140175439143803,89.96135531457634,96.31127760683233
STEM INC,United States,Corporate - Energy,1.963355289011127,AAA,1,73.38406062424386,84.96143988077222,1.3535358792273324,7.324546291337297,3.9425823549574526,9.832414364723988,2.5987124321863364,63.57667414542513,102.56625771083253
STENA METALL FINANS AB,Sweden,Corporate - Industrials,3.980629065589703,AAA,1,80.9694984683251,109.63464974967759,0.6411835936308422,9.33113221168653,6.770819719511081,8.084602894771484,3.4089840564219327,51.659381511250075,105.31680750382736
STOCKHOLM EXERGI HOLDING AB,Sweden,Corporate - Utilities,1.088931473232574,A,3,70.55952379347455,77.4212889124147,2.5056400853419563,6.571976616400622,4.7598169034922035,1.5994080236692865,2.2474098259271402,75.8507361943358,98.39519084068958
STOCKHOLMS KOOPERATIVA BOSTADSFORENING KOOPERATIV HYRESRATTSFORENING,Sweden,Financials - Real estate,4.864194702853451,B,6,71.3743227045134,52.66083660776842,3.0883123323776767,4.39029243980448,9.937731027679316,2.777640494772551,1.2083561298630052,59.83432170634307,91.73225210907208
STORA ENSO OYJ,Finland,Corporate - Materials,2.5420529362263764,A,3,66.51423337510423,123.52285181015961,0.9887079634321821,0.44881016472718027,7.289021357907499,3.2981580885636106,0.007091100669577299,87.89231464662356,99.99802454859301
STOREBRAND BOLIGKREDITT AS,Norway,Financials - Consumer Finance,1.5622270850590878,A,3,78.2115908342268,112.5649912941453,2.9372409728717015,9.201138133226287,9.524913004343246,6.5036556049544565,2.7998207357292157,82.05998166160741,102.75480995266244
STOREBRAND LIVSFORSIKRING AS,Norway,Financials - Insurance,0.8307353629850569,BB,5,92.5287264007558,108.07559990556591,3.060187200610825,4.702962226915748,8.349695494811858,7.569947594896556,2.953276133043205,96.18013339889589,99.80446948826004
STORM BV,Netherlands,Corporate - Materials,1.2639105728939333,BB,5,60.076418900315645,124.16841289918231,3.2430213279994504,0.2899674433594801,9.02901011163371,7.495266088079098,4.860244823878571,89.1494178632868,96.21225293319395
SUEZ,France,Corporate - Utilities,2.8389827685020794,B,6,96.72165193767208,117.52308375620375,1.2958552672581574,6.898210713287619,8.14419197214675,5.098740563064029,1.8073916704713777,59.038797742036344,101.52258257449904
SUMITOMO CORPORATION,Japan,Corporate - Industrials,2.016514293940788,BB,5,84.45438268741148,70.58819881783211,3.2118591955696676,4.818372535762582,4.591591303759114,8.108205378381513,1.9706662141415587,90.00791183323982,97.48458627531426
SUMITOMO FORESTRY CO LTD,Japan,Corporate - Materials,4.229975146471743,AA,2,91.1636606340015,85.24810469433511,1.4619882642092967,1.2434531744241073,2.5178845334688438,4.370780827574751,1.0089979067109511,82.08685224070116,99.95677039601708
SUMITOMO METAL MINING CO. LTD,Japan,Corporate - Materials,2.4389938564781266,B,6,77.80953463150058,62.6110141678625,2.1570140403665086,2.1427180931025958,3.703201754505222,1.238805652955619,0.35267147618660954,83.44758208803125,94.1990593122507
SUMITOMO MITSUI AUTO SERVICE CO LTD,Japan,Financials - Consumer Finance,1.6192142266443346,BB,5,88.97583507120316,62.9857013417881,0.6515224124968464,0.6449068045584627,0.20236232639950447,5.644418416538133,3.864022464308703,91.61314429850744,96.12129024970315
SUMITOMO MITSUI BANKING CORPORATION,Japan,Financials - Banking,3.2771524397181353,B,6,50.81001986697336,117.61957463565392,0.6316432651062308,5.742935397085736,5.239931674646671,9.523013846011066,1.248405321696625,78.69120345944701,101.39422029597006
SUMITOMO MITSUI FINANCE & LEASING CO LTD,Japan,Financials - Commercial Finance,3.680497475984506,A,3,90.91902123897677,135.86001069824982,2.6611196381966087,6.220294792520092,5.050578002704087,7.929936513925114,3.0445243051501896,73.30017571765065,105.3340431075564
"SUMITOMO MITSUI FINANCIAL GROUP, INC.",Japan,Financials - Banking,1.2516885855542743,A,3,52.006942954268325,146.27325838611392,1.8334399339333731,5.057422983554444,5.252504648304882,5.787006476922424,3.4388651777274077,81.8320517679364,103.59463325834787
SUMITOMO MITSUI TRUST BANK LIMITED,Japan,Financials - Financial services,1.2542864732974295,B,6,94.49566881814312,112.83471175494444,1.2688771261076526,8.17102133002615,9.740312249720638,6.468056603490969,2.3561834364582386,64.89787144791795,101.30731602938721
SUMITOMO MITSUI TRUST PANASONIC FINANCE CO LTD,Japan,Financials - Commercial Finance,0.6650214212009433,AA,2,99.59813736193217,68.4101323360957,1.0712404880747306,8.610088213080136,9.114540034548392,9.305620270355726,4.381760565135958,59.129856554354966,100.14670221534044
SUMITOMO REALTY & DEVELOPMENT CO LTD,Japan,Financials - Real estate,3.813809067795382,AA,2,64.70337310883889,60.56503454489307,2.509860472577654,6.1562439668312665,1.61712778330108,4.283427944349604,2.218974204898644,80.82939190356232,98.87782412509624
SUMITOMO WAREHOUSE CO LTD/THE,Japan,Corporate - Industrials,3.4871203742981227,B,6,60.51592781428968,131.2850971536758,0.5012046320760196,0.12756479707430546,3.688825215558892,3.3139413894263736,1.4245431152088255,61.692418454273884,98.74029396803297
SUMMIT INDUSTRIAL INCOME REIT,Canada,Financials - Real estate,2.6358389408741623,BB,5,88.26816819290204,107.87564763599993,2.9176735075905627,6.952296557477356,4.239561794632619,9.77241565000449,4.480077614808112,53.99575546733033,101.22314449162096
SUNDELL ESTATE NYRT,Hungary,Financials - Real estate,4.298767020361387,BBB,4,62.651317046012664,111.82850210137198,0.7377488183897865,4.179992169203516,3.6053291785164774,8.634431335103335,4.307821421249782,50.0277092292627,100.5289449330376
SUNNDAL SPAREBANK,Norway,Financials - Banking,4.1255156882752395,AA,2,93.27811915861017,128.1462088754709,1.0744688447243584,5.65557483226387,7.984959636039131,3.230435846186024,0.820199735382065,80.41597007000335,104.94654497547117
SUNNHORDLAND KRAFTLAG AS,Norway,Corporate - Utilities,3.134094639785385,AAA,1,55.142129607873834,120.32772277324516,1.6587091858972687,6.490806020188844,5.2403766986758695,4.637805973609228,0.12980509176960475,68.10743917401184,104.03923469944777
SUNNOVA ENERGY CORP,United States,Corporate - Energy,4.407220762309664,A,3,56.29775981896791,133.44582528560966,1.954576219148311,3.5023661432707676,5.720998169716251,4.15078129007799,0.44992778174810344,87.61554853367281,102.6153078017334
SUSTAINABLE CAPITAL PLC,United Kingdom,Financials - Financial services,1.4262854451654572,B,6,98.95757775503077,55.62139054598785,1.5649853474418256,9.170985051717942,8.530135589879254,1.4909567867143392,1.4327369927690854,68.75881991565512,96.76551199006144
SUZANO AUSTRIA GMBH,Austria,Corporate - Materials,1.0036382872897756,AAA,1,83.69194491350024,124.75206367465049,1.4621364949528817,1.339748667497812,8.059281534153586,9.578193238132592,4.861299008708554,74.30017241191133,101.32218408546962
SUZHOU SND GROUP CO LTD,China (mainland),Financials - Real estate,1.7138732518264532,B,6,92.34436122144764,135.08527573220954,3.3917480362195653,6.715118072810374,1.3221152282029969,4.0431243121975875,2.792580765804125,70.35424864076924,103.69479252701055
SVEASKOG AB,Sweden,Corporate - Materials,0.7568908524019169,A,3,66.2164688675759,78.61350424583144,2.424739043730183,0.04359579956580428,7.139145840836343,8.75329082637908,1.8663086601463441,82.5287395554673,94.99789320643274
